LOCATION,PLUSPCUSTOMER,NAME,LATITUDEY,LONGITUDEX,ANCESTOR,BRANCH,TYPE,STATUS,POSTALCODE,ORGID
L1002284,H1000338,Vertex Services Group Limited,51.536959,-0.12994,901000,900000,,OPERATING,N1C 4BA,INTHK
L1002310,H1000338,Vertex Services Group Limited,51.5139,-0.2295,901000,900000,,OPERATING,W12 7TP,INTHK
L1001371,H1000339,ISS Facility Services Ltd - ASCOT,52.240189,0.758541,901000,900000,,OPERATING,IP32 7QB,INTHK
L1001372,H1000339,ISS Facility Services Ltd - ASCOT,51.290217,0.499001,901000,900000,,OPERATING,ME16 0LW,INTHK
L1001373,H1000340,Magna Learning Partnership,50.98581,-1.757461,901000,900000,,OPERATING,SP5 3HN,INTHK
L1002253,H1000340,Magna Learning Partnership,51.084519,-1.842134,901000,900000,,OPERATING,SP2 9HS,INTHK
L1001374,H1000341,KING ETHELBERT SCHOOL,51.3771,1.3222,901000,900000,,OPERATING,CT7 9BL,INTHK
L1001376,H1000342,Knightsbridge Residence Management - Ascot,51.50033182,-0.165284,901000,900000,,OPERATING,SW7 1RH,INTHK
L1001377,H1000343,Der Touristik UK Limited - Ascot,51.75070707,-0.341817,901000,900000,,OPERATING,AL3 5DQ,INTHK
L1001379,H1000344,London Marriott Hotel Grosvenor Square - Ascot,51.51068712,-0.152453,901000,900000,,OPERATING,W1K 6JP,INTHK
L1001401,H1000346,MITIE TECHNICAL FM LIMITED - Ascot,51.509937,-0.226102,901000,900000,,OPERATING,W12 7FA,INTHK
L1001386,H1000347,HCA INTERNATIONAL LIMITED - Ascot,51.50483177,-0.087257,901000,900000,,OPERATING,SE1 2PR,INTHK
L1001736,H1000347,HCA INTERNATIONAL LIMITED - Ascot,51.5307,0.1469,901000,900000,,OPERATING,NW1 6JL,INTHK
L1001388,H1000348,MEIRAGTX LIMITED - Ascot,51.52734322,-0.090483,901000,900000,,OPERATING,N1 7NQ,INTHK
L1001389,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.52520977,-0.145161,901000,900000,,OPERATING,NW1 4EE,INTHK
L1001390,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.56804417,0.117832,901000,900000,,OPERATING,RM6 4AG,INTHK
L1001391,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.48663732,-0.200903,901000,900000,,OPERATING,SW6 1TR,INTHK
L1001392,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.52903,-0.016696,901000,900000,,OPERATING,E1 2SJ,INTHK
L1001393,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.519419,-0.118771,901000,900000,,OPERATING,WC1 3NR,INTHK
L1001394,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.492789,-0.118855,901000,900000,,OPERATING,SE1 7LP,INTHK
L1001395,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.542561,-0.36427,901000,900000,,OPERATING,UB5 5QP,INTHK
L1001396,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.593043,-0.24392,901000,900000,,OPERATING,NW9 5JE,INTHK
L1001397,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.556381,-0.076211,901000,900000,,OPERATING,N16 8DS,INTHK
L1001398,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.501669,-0.061391,901000,900000,,OPERATING,E1W 2NE,INTHK
L1001399,H1000349,ATALIAN SERVEST AMK LTD/MET POLICE - Ascot,51.60303,-0.113089,901000,900000,,OPERATING,N22 8JA,INTHK
L1001385,H1000350,KINGSLEY BEVERAGES LIMITED,52.5345,-0.3048,901000,900000,,OPERATING,PE7 3AG,INTHK
L1001703,H1000351,INTEGRAL UK LIMITED - 21 GREAT WINCHESTER STREET,51.51610753,-0.085539155,901000,900000,,OPERATING,EC2N 2JA,INTHK
L1001403,H1000352,AVISION YOUNG WORKPLACE LTD,51.5172,-0.0898,901000,900000,,OPERATING,EC2R 5AA,INTHK
L1001412,H1000354,OQEMA LIMITED - ASCOT,51.7529,-1.5957,901000,900000,,OPERATING,OX18 3EZ,INTHK
L1001430,H1000355,MALA ENGINEERING LIMITED (ASCOT),51.515702,-0.111591,901000,900000,,OPERATING,WC2A 1LB,INTHK
L1001474,H1000378,INTEGRAL UK LIMITED - ROYAL OPERA HOUSE,51.51299495,-0.122537826,901000,900000,,OPERATING,WC2E 9DD,INTHK
L1001626,H1000378,INTEGRAL UK LIMITED - ROYAL OPERA HOUSE,51.51299495,-0.122537826,901000,900000,,OPERATING,WC2E 9DD,INTHK
L1001475,H1000379,INTEGRAL UK LIMITED - RAF MARHAM,52.65710539,0.546950263,901000,900000,,OPERATING,PE33 9NP,INTHK
L1001476,H1000379,INTEGRAL UK LIMITED - RAF MARHAM,52.65710539,0.546950263,901000,900000,,OPERATING,PE33 9NP,INTHK
L1001473,H1000380,INTEGRAL UK LIMITED - HALFORDS,50.86563263,-1.256524787,901000,900000,,OPERATING,SO31 6AF,INTHK
L1001633,H1000425,Integral UK Limited - London Borough of Lambeth,51.4593,0.1173,901000,900000,,OPERATING,SW2 1EG,INTHK
L1001634,H1000426,Integral UK Limited - Northern Trust,51.5024,0.0181,901000,900000,,OPERATING,E14 5NT,INTHK
L1001630,H1000428,Integral UK Limited  - Lexden Springs School,51.884,0.8418,901000,900000,,OPERATING,CO3 0PZ,INTHK
L1001631,H1000429,Integral UK Limited - Liberty Shopping Centre,51.5784,0.1837,901000,900000,,OPERATING,RM1 3RL,INTHK
L1001632,H1000430,Integral UK Limited  - Linnen Court,51.5273,0.0876,901000,900000,,OPERATING,N1 6AD,INTHK
L1001635,H1000431,"Integral UK Limited - Oblix Restaurant, The Shard",51.505,0.0876,901000,900000,,OPERATING,SE1 9SG,INTHK
L1001636,H1000432,INTEGRAL UK LIMITED - OMNICOM,51.4861,0.0381,901000,900000,,OPERATING,SE7 0WS,INTHK
L1001637,H1000433,Integral UK Limited - Sailmakers Shopping Centre,52.0585,1.1539,901000,900000,,OPERATING,IP1 3BB,INTHK
L1001638,H1000434,Integral UK Limited  - Sidley Austin,51.5156,0.0796,901000,900000,,OPERATING,EC3A 8BE,INTHK
L1001627,H1000435,INTEGRAL UK LIMITED - AMAZON,51.52207062,-0.082860764,901000,900000,,OPERATING,EC2A 1FA,INTHK
L1001628,H1000435,INTEGRAL UK LIMITED - AMAZON,51.52207062,-0.082860764,901000,900000,,OPERATING,EC2A 1FA,INTHK
L1001629,H1000435,INTEGRAL UK LIMITED - AMAZON,51.52150954,-0.098255947,901000,900000,,OPERATING,EC1A 4JU,INTHK
L1001639,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.26350502,-1.089207,901000,900000,,OPERATING,RG21 7LJ,INTHK
L1001640,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.51077347,-0.080948,901000,900000,,OPERATING,EC3M 4BA,INTHK
L1001641,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,50.81401667,-0.363109,901000,900000,,OPERATING,BN11 2BW,INTHK
L1001642,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.74808462,-0.472979,901000,900000,,OPERATING,HP1 1DX,INTHK
L1001643,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.49632067,0.100182,901000,900000,,OPERATING,SE28 0GU,INTHK
L1001644,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.513933,-0.086154,901000,900000,,OPERATING,EC2N 1BC,INTHK
L1001645,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.456718,-0.973912,901000,900000,,OPERATING,RG1 1LX,INTHK
L1001646,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.54038,0.000724,901000,900000,,OPERATING,E15 1NG,INTHK
L1001647,H1000436,INTEGRAL UK LIMITED - HSBC - ASCOT,51.400978,-1.325164,901000,900000,,OPERATING,RG14 1DN,INTHK
L1001648,H1000437,INTEGRAL UK LIMITED - KINGSMALL SHOPPING CENTRE,51.4931606,-0.227850581,901000,900000,,OPERATING,W6 9HW,INTHK
L1001649,H1000438,INTEGRAL UK LIMITED  - PARK HOUSE,51.51348947,-0.155605436,901000,900000,,OPERATING,W1K 6AF,INTHK
L1001650,H1000439,INTEGRAL UK LIMITED - RELX (ELSEVIER) OXFORD,51.83103403,-1.309500563,901000,900000,,OPERATING,OX5 1GB,INTHK
L1001651,H1000440,INTEGRAL UK LIMITED - RELX FARRINGDON,51.5162224,-0.10440728,901000,900000,,OPERATING,EC4A 4HH,INTHK
L1001652,H1000441,INTEGRAL UK LIMITED - RELX SUTTON,51.35935714,-0.190210622,901000,900000,,OPERATING,SM2 5AS,INTHK
L1001653,H1000442,INTEGRAL UK LIMITED - THE SHARD,51.50462355,-0.086387347,901000,900000,,OPERATING,SE1 9SG,INTHK
L1001705,H1000489,INTEGRAL UK LIMITED - 70 ST MARY AXE,51.51431652,-0.08095,901000,900000,,OPERATING,EC3A 8BE,INTHK
L1001706,H1000490,INTEGRAL UK LIMITED - AUSTRALIAN HIGH COMMISSION,51.51159687,-0.116935,901000,900000,,OPERATING,WC2B 4LA,INTHK
L1001707,H1000491,INTEGRAL UK LIMITED - B&Q HEAD OFFICE - ASCOT,50.96598717,-1.38879,901000,900000,,OPERATING,SO53 3LE,INTHK
L1001708,H1000492,INTEGRAL UK LIMITED - BLACK ROCK,51.51476322,-0.087966,901000,900000,,OPERATING,EC2N 2DL,INTHK
L1001709,H1000493,INTEGRAL UK LIMITED - BP CANADA SQUARE,51.50374806,-0.016788,901000,900000,,OPERATING,E14 5NJ,INTHK
L1001710,H1000494,INTEGRAL UK LIMITED - BUILDING 1000,51.5077,0.0473,901000,900000,,OPERATING,E16 2QU,INTHK
L1001711,H1000495,INTEGRAL UK LIMITED - BUILDING 3000 CHERTSEY,51.3727,0.5363,901000,900000,,OPERATING,KT16 0RS,INTHK
L1001712,H1000496,INTEGRAL UK LIMITED - CINTRIX SYSTEMS,51.5967,0.546,901000,900000,,OPERATING,SL9 0BG,INTHK
L1001713,H1000497,"INTEGRAL UK LIMITED - FUNTIME, KIDBROOK PARK",51.4631,0.0255,901000,900000,,OPERATING,SE3 9BY,INTHK
L1001714,H1000498,INTEGRAL UK LIMITED - GARTNER UK,50.8684,1.2589,901000,900000,,OPERATING,SO31 6AF,INTHK
L1001715,H1000499,INTEGRAL UK LIMITED - HEREFORD HOUSE,51.511,0.1512,901000,900000,,OPERATING,W1K 7LL,INTHK
L1001716,H1000500,UK INTEGRAL LIMITED - HILL DICKINSON,51.5211,0.08,901000,900000,,OPERATING,EC2A 2EW,INTHK
L1001725,H1000509,"IFM OMNICOM, 2 & 3 BANKSIDE",51.50755676,-0.0928138,901000,900000,,OPERATING,SE1 0SW,INTHK
L1002570,H1000510,MITIE TECHNICAL FM LTD - FELTHAM DATA CENTRE,51.43973152,-0.411724102,901000,900000,,OPERATING,TW13 7HQ,INTHK
L1002573,H1000510,MITIE TECHNICAL FM LTD - FELTHAM DATA CENTRE,51.43973152,-0.411724102,901000,900000,,OPERATING,TW13 7HQ,INTHK
L1002574,H1000510,MITIE TECHNICAL FM LTD - FELTHAM DATA CENTRE,51.43973152,-0.411724102,901000,900000,,OPERATING,TW13 7HQ,INTHK
L1001740,H1000511,MOWGLI STREET FOOD LTD - SOUTH,53.4029,2.9774,901000,900000,,OPERATING,L1 4EZ,INTHK
L1002571,H1000512,MUNRO BUILDING SERVICES LTD,52.20635765,1.584329782,901000,900000,,OPERATING,IP16 4JX,INTHK
L1002575,H1000512,MUNRO BUILDING SERVICES LTD,52.20635765,1.584329782,901000,900000,,OPERATING,IP16 4JX,INTHK
L1002576,H1000512,MUNRO BUILDING SERVICES LTD,52.20635765,1.584329782,901000,900000,,OPERATING,IP16 4JX,INTHK
L1001742,H1000513,MURASPEC,51.2073,0.3715,901000,900000,,OPERATING,TN12 5JX,INTHK
L1001745,H1000515,NEWS UK & IRELAND LIMITED,51.6857,0.0437,901000,900000,,OPERATING,EN8 8DY,INTHK
L1001746,H1000516,NOTES MUSIC & COFFEE LTD,51.5153,0.0875,901000,900000,,OPERATING,EC2R 7HJ,INTHK
L1001747,H1000517,OSC GROUP LTD,51.5081,0.2236,901000,900000,,OPERATING,W12 7GF,INTHK
L1001748,H1000518,INTEGRAL UK LTD - ONE BISHOPGATE PLAZA,51.49,0.0815,901000,900000,,OPERATING,EC2M 4HX,INTHK
L1001733,H1000519,WOODFORD HEATING & ENERGY LIMITED,51.5427,0.0015,901000,900000,,OPERATING,E15 1DE,INTHK
L1001749,H1000519,WOODFORD HEATING & ENERGY LIMITED,51.5137,0.1394,901000,900000,,OPERATING,E14 6GF,INTHK
L1002210,H1000519,WOODFORD HEATING & ENERGY LIMITED,51.578982,-0.337271,901000,900000,,OPERATING,HA1 1BE,INTHK
L1002214,H1000519,WOODFORD HEATING & ENERGY LIMITED,51.578982,-0.337271,901000,900000,,OPERATING,HA1 1BE,INTHK
L1002231,H1000519,WOODFORD HEATING & ENERGY LIMITED,51.578982,-0.337271,901000,900000,,OPERATING,HA1 1BE,INTHK
L1002237,H1000519,WOODFORD HEATING & ENERGY LIMITED,51.578982,-0.337271,901000,900000,,OPERATING,HA1 1BE,INTHK
L1001750,H1000520,PARK PLAZA VICTORIA LONDON,51.49,0.1394,901000,900000,,OPERATING,SW1V VEQ,INTHK
L1001751,H1000521,WESTMINSTER BRIDGE HOTEL OPERATORS LTD,51.5007,0.1169,901000,900000,,OPERATING,SE1 7UT,INTHK
L1001729,H1000522,XPO LOGISTICS UK LIMITED,51.6769,0.0213,901000,900000,,OPERATING,EN3 7XY,INTHK
L1001730,H1000522,XPO LOGISTICS UK LIMITED,51.5571,1.8089,901000,900000,,OPERATING,SN5 7JF,INTHK
L1001731,H1000523,KIER CONSTRUCTION,52.1768,0.1367,901000,900000,,OPERATING,CB2 0AW,INTHK
L1001734,H1000524,LEXHAM INTERNATIONAL,51.4065,0.6363,901000,900000,,OPERATING,SL5 0PN,INTHK
L1001735,H1000525,GRIND & CO LIMITED,51.5187,0.0838,901000,900000,,OPERATING,EC2M 2QS,INTHK
L1001737,H1000527,LONDON BOROUGH OF SUTTON,51.3656,0.1515,901000,900000,,OPERATING,SM6 8BB,INTHK
L1002217,H1000527,LONDON BOROUGH OF SUTTON,51.368754,-0.201574,901000,900000,,OPERATING,SM1 2QT,INTHK
L1002281,H1000527,LONDON BOROUGH OF SUTTON,51.366457,-0.200517,901000,900000,,OPERATING,SM1 1RX,INTHK
L1001738,H1000528,KSD SUPPORT SERVICES LTD,51.2082,1.4808,901000,900000,,OPERATING,SP10 1RN,INTHK
L1001739,H1000529,SPIE LIMITED,51.3461,0.5475,901000,900000,,OPERATING,GU21 4YH,INTHK
L1001732,H1000530,INTEGRAL UK LTD - 9 ENDEVOUR SQUARE,51.542,0.0093,901000,900000,,OPERATING,E20 1JN,INTHK
L1001743,H1000531,SKANSKA CONSTRUCTION UK LTD (NEW BRACKEN HOUSE),51.5117,0.0967,901000,900000,,OPERATING,EC4V 4HG,INTHK
L1001741,H1000532,INCENTIVE TEC M&E SERVICES,52.2065,1.5841,901000,900000,,OPERATING,IP16 4JX,INTHK
L1001744,H1000532,INCENTIVE TEC M&E SERVICES,51.754,1.2603,901000,900000,,OPERATING,OX1 2AG,INTHK
L1001726,H1000533,IFM AMAZON PRINCIPAL PLACE,51.52061492,-0.080934,901000,900000,,OPERATING,EC2A 2FA,INTHK
L1001727,H1000534,AUSTRALIA HIGH COMMISSION,51.51159687,-0.116935,901000,900000,,OPERATING,WC2B 4LA,INTHK
L1001728,H1000535,THE GLADES  SHOPPING CENTRE,51.3903661,-0.012958,901000,900000,,OPERATING,BR1 1DB,INTHK
L1001779,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.40447907,-0.027678,901000,900000,,OPERATING,BR3 3LA,INTHK
L1001780,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.67659542,-0.606691,901000,900000,,OPERATING,HP6 5EW,INTHK
L1001781,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.116234,0.86221,901000,900000,,OPERATING,TN24 8TG,INTHK
L1001782,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.53570482,0.079897,901000,900000,,OPERATING,IG11 7NW,INTHK
L1001783,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.65393537,-0.202824,901000,900000,,OPERATING,EN5 5XW,INTHK
L1001784,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.83505357,-0.780353,901000,900000,,OPERATING,PO19 1HD,INTHK
L1001785,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.123191,-0.009956,901000,900000,,OPERATING,RH19 1AG,INTHK
L1001786,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.332324,-0.267762,901000,900000,,OPERATING,KT19 8DS,INTHK
L1001787,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.2944,-0.331018,901000,900000,,OPERATING,KT22 7AR,INTHK
L1001788,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.444349,-0.020548,901000,900000,,OPERATING,SE6 4BQ,INTHK
L1001789,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.487529,-0.187904,901000,900000,,OPERATING,SW7 4SX,INTHK
L1001790,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.529723,-0.123968,901000,900000,,OPERATING,NW1 2ST,INTHK
L1001791,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.46094,-0.010831,901000,900000,,OPERATING,SE13 6BE,INTHK
L1001792,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.516335,-0.001791,901000,900000,,OPERATING,E16 4ES,INTHK
L1001793,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.489538,-0.162756,901000,900000,,OPERATING,SW3 4TZ,INTHK
L1001794,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.272905,0.521409,901000,900000,,OPERATING,ME14 1QW,INTHK
L1001795,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.577455,0.179292,901000,900000,,OPERATING,RM1 3AF,INTHK
L1001796,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.573379,-0.425956,901000,900000,,OPERATING,HA4 8JE,INTHK
L1001797,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.43212,-0.512485,901000,900000,,OPERATING,TW18 4QW,INTHK
L1001798,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.39476,0.493307,901000,900000,,OPERATING,ME2 4TS,INTHK
L1001799,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.989578,0.642766,901000,900000,,OPERATING,TN30 6BE,INTHK
L1001800,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.969157,0.094975,901000,900000,,OPERATING,TN22 1RB,INTHK
L1001801,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.569273,0.456821,901000,900000,,OPERATING,SS14 1BA,INTHK
L1001802,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.84286,-0.136691,901000,900000,,OPERATING,BN1 6JT,INTHK
L1001803,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.821996,-0.142414,901000,900000,,OPERATING,BN1 1RE,INTHK
L1001804,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.380218,0.526009,901000,900000,,OPERATING,ME4 4BQ,INTHK
L1001805,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.223041,1.401252,901000,900000,,OPERATING,CT14 6EH,INTHK
L1001806,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.6505,-0.082403,901000,900000,,OPERATING,EN2 6LD,INTHK
L1001807,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.539937,0.655129,901000,900000,,OPERATING,SS9 1AN,INTHK
L1001808,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.522174,-0.099911,901000,900000,,OPERATING,EC1V 7DA,INTHK
L1001809,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.510773,-0.080948,901000,900000,,OPERATING,EC3M 4BA,INTHK
L1001810,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.511441,-0.093413,901000,900000,,OPERATING,EC4N 4TR,INTHK
L1001811,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.631026,-0.128207,901000,900000,,OPERATING,N14 6PP,INTHK
L1001812,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.48457,-0.074561,901000,900000,,OPERATING,SE16 1LL,INTHK
L1001813,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.33234,1.418402,901000,900000,,OPERATING,CT11 9AD,INTHK
L1001814,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.585854,0.604522,901000,900000,,OPERATING,SS6 7JH,INTHK
L1001815,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.809098,-0.507068,901000,900000,,OPERATING,BN16 3DB,INTHK
L1001816,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.357451,1.39097,901000,900000,,OPERATING,CT10 2BF,INTHK
L1001817,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.619103,0.299201,901000,900000,,OPERATING,CM14 4RU,INTHK
L1001818,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.539185,0.709627,901000,900000,,OPERATING,SS1 1TJ,INTHK
L1001819,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.838963,0.472013,901000,900000,,OPERATING,TN40 1AT,INTHK
L1001820,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.455515,0.137329,901000,900000,,OPERATING,DA6 7EL,INTHK
L1001821,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.655217,-0.27918,901000,900000,,OPERATING,WD6 4PR,INTHK
L1001822,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.230428,-0.334487,901000,900000,,OPERATING,RH4 1BW,INTHK
L1001823,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.125686,1.310133,901000,900000,,OPERATING,CT16 1BJ,INTHK
L1001824,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.767079,0.281973,901000,900000,,OPERATING,BN21 3ND,INTHK
L1001825,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.07791,1.178555,901000,900000,,OPERATING,CT20 1SA,INTHK
L1001826,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.441258,0.367296,901000,900000,,OPERATING,DA11 0AS,INTHK
L1001827,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.826733,-0.173558,901000,900000,,OPERATING,BN3 2AN,INTHK
L1001828,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.871241,0.008019,901000,900000,,OPERATING,BN7 1XQ,INTHK
L1001829,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.443714,-0.152628,901000,900000,,OPERATING,SW12 9AS,INTHK
L1001830,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.526064,-0.058475,901000,900000,,OPERATING,E2 9QW,INTHK
L1001831,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.449679,0.052646,901000,900000,,OPERATING,SE9 1TD,INTHK
L1001832,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.55424,-0.176727,901000,900000,,OPERATING,NW3 1PY,INTHK
L1001833,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.517217,-0.171234,901000,900000,,OPERATING,W2 1PP,INTHK
L1001834,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.616269,-0.110801,901000,900000,,OPERATING,N13 4YE,INTHK
L1001835,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.400078,-0.257088,901000,900000,,OPERATING,KT3 4HD,INTHK
L1001836,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.425161,0.100471,901000,900000,,OPERATING,DA14 6DN,INTHK
L1001837,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.871241,0.008019,901000,900000,,OPERATING,BN7 1XQ,INTHK
L1001838,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.370381,-0.463168,901000,900000,,OPERATING,KT13 8DF,INTHK
L1001839,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.415618,-0.038834,901000,900000,,OPERATING,BR3 1QW,INTHK
L1001840,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.415618,-0.038834,901000,900000,,OPERATING,BR3 1QW,INTHK
L1001841,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.276256,1.079266,901000,900000,,OPERATING,CT1 2JP,INTHK
L1001842,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.385857,0.544124,901000,900000,,OPERATING,ME7 1BP,INTHK
L1001843,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.505693,-0.42044,901000,900000,,OPERATING,UB3 4BY,INTHK
L1001844,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.558333,-0.120461,901000,900000,,OPERATING,N4 2AW,INTHK
L1001845,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.518619,-0.144205,901000,900000,,OPERATING,W1W 6QJ,INTHK
L1001846,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.531362,-0.107969,901000,900000,,OPERATING,N1 9LJ,INTHK
L1001847,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.536398,-0.193947,901000,900000,,OPERATING,NW6 4HJ,INTHK
L1001848,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.614262,-0.178475,901000,900000,,OPERATING,N12 8JX,INTHK
L1001849,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.470808,-0.070704,901000,900000,,OPERATING,SE15 5ET,INTHK
L1001850,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.459692,-0.217039,901000,900000,,OPERATING,SW15 2SH,INTHK
L1001851,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.584542,-0.02145,901000,900000,,OPERATING,E17 4QN,INTHK
L1001852,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.383952,-0.420205,901000,900000,,OPERATING,KT12 1DD,INTHK
L1001853,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.455291,-0.193382,901000,900000,,OPERATING,SW18 2PT,INTHK
L1001854,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.48834,0.064969,901000,900000,,OPERATING,SE18 6PH,INTHK
L1001855,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,51.654471,-0.396977,901000,900000,,OPERATING,WD17 2DS,INTHK
L1001856,H1000562,INTEGRAL UK LIMITED - HSBC - FIRE SOUTH,50.814017,-0.363109,901000,900000,,OPERATING,BN11 2BW,INTHK
